,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55,0.00039429664611816405,0.000483020046003189,0.0,0.0,gini,5,4,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
56,0.0009972572326660157,1.1018962868014662e-06,0.0,0.0,gini,5,4,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
57,0.0,0.0,0.0009974002838134765,3.568322550558034e-07,gini,5,4,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
58,0.0,0.0,0.00039887428283691406,0.0004885192845958804,gini,5,4,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
59,0.001003122329711914,1.1532757917656689e-05,0.0,0.0,gini,5,4,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
60,0.00019936561584472657,0.0003987312316894531,0.0007986545562744141,0.00039933414992529917,gini,6,1,2,0.9666666666666667,0.9666666666666667,0.9,0.9666666666666667,1.0,0.9600000000000002,0.03265986323710903,20
61,0.0,0.0,0.0003170013427734375,0.00040838494526551546,gini,6,1,3,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
62,0.0,0.0,0.0003925800323486328,0.0004809118127987577,gini,6,1,4,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
63,0.0007979393005371094,0.00039938923383431307,0.0,0.0,gini,6,1,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
64,0.00039916038513183595,0.0004888701054672766,0.0005979537963867188,0.0004882279521568317,gini,6,1,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
65,0.0,0.0,0.0005989551544189453,0.0004890718941347002,gini,6,2,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
66,0.0006039619445800781,0.0004932380469327877,0.0,0.0,gini,6,2,3,0.9666666666666667,0.9666666666666667,0.9,0.9,1.0,0.9466666666666667,0.039999999999999994,147
67,0.0005984306335449219,0.0004886555215169913,0.00039887428283691406,0.0004885192380524391,gini,6,2,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
68,0.0,0.0,0.0005984783172607421,0.0004886565312269899,gini,6,2,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
69,0.0005985736846923828,0.0004887338399687682,0.0,0.0,gini,6,2,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
70,0.0005981922149658203,0.0004887380363259264,0.0003989219665527344,0.0004885776558898482,gini,6,3,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
71,0.0,0.0,0.0007977962493896484,0.00039892831597141586,gini,6,3,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
72,0.0005991458892822266,0.0004892260009665704,0.0,0.0,gini,6,3,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
73,0.0005976200103759765,0.0004879570793882732,0.0003989219665527344,0.0004885777256966609,gini,6,3,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
74,0.0,0.0,0.0007962226867675781,0.00039813217483703676,gini,6,3,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
75,0.00040035247802734376,0.0004903341886081276,0.0,0.0,gini,6,4,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
76,0.000798177719116211,0.0003996152118456316,0.00019731521606445313,0.00039463043212890626,gini,6,4,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
77,0.0,0.0,0.0005988597869873047,0.0004889729515998146,gini,6,4,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
78,0.00039887428283691406,0.0004888242351150787,0.0,0.0,gini,6,4,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
79,0.0007982730865478515,0.00039960482779775744,0.000199127197265625,0.00039825439453125,gini,6,4,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
80,0.0,0.0,0.0007922649383544922,0.0003962902080197867,gini,7,1,2,0.9666666666666667,0.9666666666666667,0.9,0.9666666666666667,1.0,0.9600000000000002,0.03265986323710903,20
81,0.0003989696502685547,0.000488636038823848,0.0,0.0,gini,7,1,3,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
82,0.0009918689727783203,1.2512228837808354e-05,0.0,0.0,gini,7,1,4,0.9666666666666667,0.9666666666666667,0.9,1.0,1.0,0.9666666666666668,0.036514837167011066,3
83,0.0005113124847412109,0.0004382209133786148,0.00040459632873535156,0.0004955979425053795,gini,7,1,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
84,0.00019927024841308593,0.00039854049682617185,0.000797891616821289,0.000398947984848738,gini,7,1,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666668,0.02108185106778919,3
85,0.0,0.0,0.00039920806884765627,0.0004892739992357476,gini,7,2,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
86,0.0009973526000976562,2.1346120153045074e-06,0.0,0.0,gini,7,2,3,0.9666666666666667,0.9666666666666667,0.9,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,97
87,0.0003989219665527344,0.0004885777256966609,0.000599527359008789,0.0004899015216843688,gini,7,2,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
88,0.0,0.0,0.0009962081909179687,5.533365986014809e-06,gini,7,2,5,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
89,0.0001995086669921875,0.000399017333984375,0.0,0.0,gini,7,2,6,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,97
90,0.0009973526000976562,9.584308262940304e-07,0.0,0.0,gini,7,3,2,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9466666666666667,0.04521553322083511,147
91,0.0,0.0,0.0009973526000976562,1.1851489959844803e-05,gini,7,3,3,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
92,0.0,0.0,0.0001995086669921875,0.000399017333984375,gini,7,3,4,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,25
